,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3169102.159792,779579.565624,-3778404.401011,-3804486.841656
Tax Rate For Calcs,0.126365,0.116625,0.152704,0.229868
Normalized EBITDA,409104580.33,291674555.28,452571083.82,204091434.89
Total Unusual Items,-25079052.56,6684479.35,-24743268.03,-16550732.94
Total Unusual Items Excluding Goodwill,-25079052.56,6684479.35,-24743268.03,-16550732.94
Net Income From Continuing Operation Net Minority Interest,255216208.09,186823361.94,285853227.19,70040562.22
Reconciled Depreciation,76252716.22,74212808.93,78298344.65,78359249.31
Reconciled Cost Of Revenue,500368336.15,519538143.5,586285167.37,563271771.17
EBITDA,384025527.77,298359034.63,427827815.79,187540701.95
EBIT,307772811.55,224146225.7,349529471.14,109181452.64
Net Interest Income,-12457096.24,-10818421.72,-20090943.39,-17087773.29
Interest Expense,21785269.86,20807928.59,22954851.84,18390245.38
Interest Income,9660242.2,10642310.78,4749441.53,1767016.54
Normalized Income,277126158.490208,180918462.155624,306818090.818989,82786808.318344
Net Income From Continuing And Discontinued Operation,255216208.09,186823361.94,285853227.19,70040562.22
Total Expenses,1493171330.72,1424111482.9,1581535412.93,1423484666.87
Rent Expense Supplemental,283891.89,708699.37,460182.61,450590.02
Total Operating Income As Reported,285344284.91,196445611.18,332039287.15,99693766.83
Diluted Average Shares,440027945.0,444817528.0,433110950.0,437753514.0
Basic Average Shares,432569844.0,434472935.0,433110950.0,437753514.0
Diluted EPS,0.58,0.42,0.66,0.16
Basic EPS,0.59,0.43,0.66,0.16
Net Income Common Stockholders,255216208.09,186823361.94,285853227.19,70040562.22
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,255216208.09,186823361.94,285853227.19,70040562.22
Minority Interests,5367341.65,7199459.48,9147969.42,119364.44
Net Income Including Noncontrolling Interests,249848866.44,179623902.46,276705257.77,69921197.78
Net Income Extraordinary,,,-0.01,
Net Income Continuous Operations,249848866.44,179623902.46,276705257.77,69921197.78
Tax Provision,36138675.25,23714394.65,49869361.53,20870009.48
Pretax Income,285987541.69,203338297.11,326574619.3,90791207.26
Other Non Operating Income Expenses,643256.78,6892685.93,-5464667.85,-8902559.57
Special Income Charges,-25057870.49,6635378.5,-24679834.31,-16677513.95
Other Special Charges,-746351.63,-11527315.65,903534.71,71250.7
Write Off,5184775.58,2557504.22,22597086.7,4662249.32
Impairment Of Capital Assets,20619446.54,2334432.93,1179212.9,11944013.93
Net Non Operating Interest Income Expense,-12457096.24,-10818421.72,-20090943.39,-17087773.29
Total Other Finance Cost,332068.58,652803.91,1885533.08,464544.45
Interest Expense Non Operating,21785269.86,20807928.59,22954851.84,18390245.38
Interest Income Non Operating,9660242.2,10642310.78,4749441.53,1767016.54
Operating Income,284323063.15,204430769.14,210465512.58,143488061.12
Operating Expense,992802994.57,904573339.4,995250245.56,860212895.7
Other Operating Expenses,33176105.34,31304886.23,30367999.65,27088665.12
Depreciation And Amortization In Income Statement,32234784.08,34255513.7,44164676.28,51798506.11
Depreciation Income Statement,32234784.08,34255513.7,44164676.28,51798506.11
Research And Development,139214230.43,107925711.87,70395726.78,51399983.75
Selling General And Administration,632580996.16,586314080.08,694483812.06,544861235.01
Selling And Marketing Expense,600378221.08,547304287.96,641265306.54,515607408.4
General And Administrative Expense,32202775.08,39009792.12,53218505.52,29253826.61
Rent And Landing Fees,283891.89,708699.37,460182.61,450590.02
Gross Profit,1277126057.72,1109004108.54,1205715758.14,1003700956.82
Cost Of Revenue,500368336.15,519538143.5,586285167.37,563271771.17
Total Revenue,1777494393.87,1628542252.04,1792000925.51,1566972727.99
Operating Revenue,1777494393.87,1628542252.04,1792000925.51,1566972727.99
