,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,695596569.0,695596569.0,695596569.0,695596569.0
Share Issued,695596569.0,695596569.0,695596569.0,695596569.0
Net Debt,,58165869.89,41089868.4,
Total Debt,76781332.33,91874629.48,141852242.92,236957780.33
Tangible Book Value,83767667.29,130721950.21,506451058.65,980935125.25
Invested Capital,165965676.78,219709717.64,639373764.75,1160660100.22
Working Capital,-39514128.08,-114897409.39,147857619.23,547826874.9
Net Tangible Assets,83767667.29,130721950.21,506451058.65,980935125.25
Capital Lease Obligations,3417527.85,7056762.33,7197965.31,19371154.87
Common Stock Equity,96440101.87,144108592.7,520573947.59,995487308.55
Total Capitalization,120979029.65,167637759.3,549231681.41,1050487308.55
Total Equity Gross Minority Interest,96754750.86,145036080.65,521060269.09,995973694.19
Minority Interest,314648.99,927487.95,486321.5,486385.64
Stockholders Equity,96440101.87,144108592.7,520573947.59,995487308.55
Retained Earnings,-1479166262.51,-1348214211.72,-971748856.83,-496835495.87
Additional Paid In Capital,822405083.49,739121523.53,739121523.53,739121523.53
Capital Stock,695596569.0,695596569.0,695596569.0,695596569.0
Common Stock,695596569.0,695596569.0,695596569.0,695596569.0
Total Liabilities Net Minority Interest,695974637.6,827453833.68,956241422.58,1175909892.54
Total Non Current Liabilities Net Minority Interest,41820298.5,47927872.65,51539317.91,92607520.25
Other Non Current Liabilities,11539956.3,14775983.79,12875585.49,15186258.73
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,2323886.57,2565959.93,2808033.29,3050106.65
Non Current Deferred Taxes Liabilities,,,,
Long Term Debt And Capital Lease Obligation,27956455.63,30585928.93,35855699.13,74371154.87
Long Term Capital Lease Obligation,3417527.85,7056762.33,7197965.31,19371154.87
Long Term Debt,24538927.78,23529166.6,28657733.82,55000000.0
Current Liabilities,654154339.1,779525961.03,904702104.67,1083302372.29
Other Current Liabilities,402795.83,1267770.26,15881369.37,12674932.19
Current Debt And Capital Lease Obligation,48824876.7,61288700.55,105996543.79,162586625.46
Current Debt,44986647.13,52071958.34,90142083.34,110172791.67
Payables,600497359.41,706275974.13,781151531.57,898549323.55
Other Payable,246805480.76,247676205.74,259948342.3,260627493.79
Total Tax Payable,14569365.72,3896384.14,3672733.56,4379856.77
Accounts Payable,339122512.93,454703384.25,517530455.71,633541972.99
Total Assets,792729388.46,972489914.33,1477301691.67,2171883586.73
Total Non Current Assets,178089177.44,307861362.69,424741967.77,540754339.54
Other Non Current Assets,294105.13,105795405.08,128226792.32,129018697.26
Non Current Deferred Assets,,14814.82,514690.22,774046.63
Non Current Deferred Taxes Assets,,,76710868.24,123664833.01
Long Term Equity Investment,1736058.42,1985845.61,2527870.1,1962232.16
Investment Properties,677829.0,7255407.0,2232660.88,7198625.05
Goodwill And Other Intangible Assets,12672434.58,13386642.49,14122888.94,14552183.3
Other Intangible Assets,12672434.58,13386642.49,14122888.94,14552183.3
Goodwill,,,,
Net PPE,159095622.64,171410938.33,183994350.11,205850956.59
Accumulated Depreciation,-40049742.31,-38846496.86,-37734999.8,-39543229.45
Gross PPE,199145364.95,210257435.19,221729349.91,245394186.04
Construction In Progress,133267559.49,137780845.94,142884136.15,141144871.62
Other Properties,24684180.06,30262922.5,35553814.41,42512220.03
Machinery Furniture Equipment,15561252.59,15569522.51,16647255.11,33281245.39
Buildings And Improvements,,,,
Properties,25632372.81,26644144.24,26644144.24,28455849.0
Current Assets,614640211.02,664628551.64,1052559723.9,1631129247.19
Other Current Assets,6578238.46,13682922.25,36269281.6,55021195.04
Prepaid Assets,2553662.73,1734803.06,1910692.66,647937.79
Inventory,13311209.84,30854881.42,14219940.95,30236257.65
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1714897.14,23203466.39,1712.27,
Finished Goods,4963288.18,2645643.9,6518981.68,20614944.07
Work In Process,6675.58,0.0,284005.21,
Raw Materials,6626348.94,5005771.13,7415241.79,9621313.58
Other Receivables,127517618.0,195272527.81,308835780.69,461949556.44
Accounts Receivable,306793894.65,405648161.05,613614079.24,829554163.08
Allowance For Doubtful Accounts Receivable,-599380909.31,-595204975.07,-482266149.22,-430690642.7
Gross Accounts Receivable,906174803.96,1000853136.12,1095880228.46,1315875160.65
Cash Cash Equivalents And Short Term Investments,157885587.34,17435256.05,77709948.76,253720137.19
Other Short Term Investments,,1.0,,1000.0
Cash And Cash Equivalents,157885587.34,17435255.05,77709948.76,253719137.19
Cash Equivalents,0.0,10000.0,21.74,0.0
Cash Financial,157885587.34,17425255.05,77709927.02,253719137.19
