,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,420090164.0,420090164.0,420090164.0,420090164.0
Share Issued,420090164.0,420090164.0,420090164.0,420090164.0
Net Debt,,158214135.87,115491601.23,
Total Debt,690218652.19,767575415.06,852732489.25,824483392.74
Tangible Book Value,1526039572.88,1665352145.74,1671657521.98,1646712273.94
Invested Capital,2162334378.03,2817607386.56,2923643703.9,2848965304.12
Working Capital,1277120663.69,1522169514.85,1410374339.61,1178713757.87
Net Tangible Assets,1526039572.88,1665352145.74,1671657521.98,1646712273.94
Capital Lease Obligations,772024.11,946400.54,,
Common Stock Equity,1718637778.77,2101501576.95,2139442206.22,2118689377.26
Total Capitalization,2036237508.21,2473681576.95,2361942206.22,2118689377.26
Total Equity Gross Minority Interest,1847076594.22,2285491448.65,2338823553.24,2300934159.89
Minority Interest,128438815.45,183989871.7,199381347.02,182244782.63
Stockholders Equity,1718637778.77,2101501576.95,2139442206.22,2118689377.26
Treasury Stock,150319191.12,100308654.59,27302774.89,
Retained Earnings,239345717.18,578811972.56,554395485.57,517052570.28
Additional Paid In Capital,1114466145.84,1114466145.84,1114466145.84,1114466145.84
Capital Stock,420090164.0,420090164.0,420090164.0,420090164.0
Common Stock,420090164.0,420090164.0,420090164.0,420090164.0
Total Liabilities Net Minority Interest,1366919840.58,1430929800.06,1509641709.84,1499115937.19
Total Non Current Liabilities Net Minority Interest,348751717.73,394868280.0,243528120.37,34847724.86
Tradeand Other Payables Non Current,7127075.83,,1324501.17,15505440.53
Non Current Deferred Revenue,17960884.03,17833292.7,16653559.9,15923188.48
Non Current Deferred Taxes Liabilities,5292004.32,3908586.76,3050059.3,3419095.85
Long Term Debt And Capital Lease Obligation,318371753.55,373126400.54,222500000.0,
Long Term Capital Lease Obligation,772024.11,946400.54,,
Long Term Debt,317599729.44,372180000.0,222500000.0,
Current Liabilities,1018168122.85,1036061520.06,1266113589.47,1464268212.33
Other Current Liabilities,17638476.89,59599329.44,68139566.79,133964329.74
Current Debt And Capital Lease Obligation,371846898.64,394449014.52,630232489.25,824483392.74
Current Debt,126096869.82,343925809.61,561701497.68,730275926.86
Payables,615191313.94,569895008.9,549857228.15,468949749.8
Other Payable,58034200.12,55448376.39,54437853.37,23087393.99
Total Tax Payable,25731243.43,35871910.1,37993083.81,30492520.55
Accounts Payable,531425870.39,478574722.41,457426290.97,415369835.26
Total Assets,3213996434.8,3716421248.71,3848465263.08,3800050097.08
Total Non Current Assets,918707648.26,1158190213.8,1171977334.0,1157068126.88
Other Non Current Assets,23913292.35,30188680.25,30600523.93,74874574.2
Non Current Deferred Assets,1826642.72,2814797.31,2034768.29,2355565.09
Non Current Deferred Taxes Assets,75657094.59,48693196.63,43431906.11,37586527.91
Investmentin Financial Assets,35097048.14,35796181.73,35324842.19,36897296.41
Available For Sale Securities,35097048.14,35796181.73,35324842.19,36897296.41
Long Term Equity Investment,24769029.08,22847601.47,22051252.33,27526181.47
Goodwill And Other Intangible Assets,192598205.89,436149431.21,467784684.24,471977103.32
Other Intangible Assets,138246398.84,158239538.34,166765837.22,149056679.07
Goodwill,54351807.05,277909892.87,301018847.02,322920424.25
Net PPE,564846335.49,581700325.2,570749356.91,505850878.48
Accumulated Depreciation,-553005652.27,-496396051.4,-433136849.31,-369888430.47
Gross PPE,1117851987.76,1078096376.6,1003886206.22,875739308.95
Construction In Progress,38830668.06,40339452.65,59133553.61,140854717.06
Other Properties,48140484.25,32004914.81,26426190.03,25826505.38
Machinery Furniture Equipment,608008032.23,594895007.36,536587475.4,439219272.89
Buildings And Improvements,,,,
Properties,422872803.22,410857001.78,381738987.18,269838813.62
Current Assets,2295288786.54,2558231034.91,2676487929.08,2642981970.2
Other Current Assets,17798427.84,5606055.28,4248549.56,6712212.7
Prepaid Assets,17565871.32,19812390.97,28615471.45,21569383.37
Inventory,548311879.43,645373222.97,651300878.4,634448128.3
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,335878490.96,355295723.49,383796479.06,408677842.43
Work In Process,98481245.99,148192293.08,126795580.91,118268514.52
Raw Materials,113952142.48,141885206.4,140708818.43,107501771.35
Other Receivables,257312683.46,432276538.13,410339987.15,349574873.62
Accounts Receivable,852471218.43,897271153.82,913273146.07,776371606.94
Allowance For Doubtful Accounts Receivable,-139896405.26,-127167192.88,-111245477.12,-99093225.97
Gross Accounts Receivable,992367623.69,1024438346.7,1024518623.19,875464832.91
Cash Cash Equivalents And Short Term Investments,601828706.06,557891673.74,668709896.45,854305765.27
Other Short Term Investments,,,,501046.55
Cash And Cash Equivalents,601828706.06,557891673.74,668709896.45,853804718.72
Cash Equivalents,79757869.72,54643999.39,73223030.01,36274494.8
Cash Financial,522070836.34,503247674.35,595486866.44,817530223.92
