,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,100800000.0,100800000.0,100800000.0,100800000.0
Share Issued,100800000.0,100800000.0,100800000.0,100800000.0
Net Debt,430971043.92,185221075.83,64134961.95,
Total Debt,618885279.48,422504209.84,253929125.14,169242148.46
Tangible Book Value,866010452.78,924832823.4,918271366.07,884270807.01
Invested Capital,1510945003.17,1373481859.8,1210811634.55,1079116649.97
Working Capital,164817731.31,201538826.93,197415236.9,370555624.01
Net Tangible Assets,866010452.78,924832823.4,918271366.07,884270807.01
Capital Lease Obligations,4090229.02,15895977.54,17626691.41,31772188.59
Common Stock Equity,935343852.35,994312028.51,989411775.94,957072421.64
Total Capitalization,1355860254.59,1242916794.51,1079678475.94,957072421.64
Total Equity Gross Minority Interest,935343852.35,994312028.51,989411775.94,957072421.64
Stockholders Equity,935343852.35,994312028.51,989411775.94,957072421.64
Retained Earnings,220330432.64,284495970.25,289362431.06,261730286.31
Additional Paid In Capital,581009727.64,581009727.64,581009727.64,581009727.64
Capital Stock,100800000.0,100800000.0,100800000.0,100800000.0
Common Stock,100800000.0,100800000.0,100800000.0,100800000.0
Total Liabilities Net Minority Interest,868871726.15,698720055.71,551849592.86,400796781.0
Total Non Current Liabilities Net Minority Interest,443256470.67,272445277.69,112210968.1,33736767.79
Non Current Deferred Revenue,18563941.14,7841352.15,3688510.22,1930548.7
Non Current Deferred Taxes Liabilities,85898.27,103182.0,629066.47,34030.5
Long Term Debt And Capital Lease Obligation,424606631.26,264500743.54,107893391.41,31772188.59
Long Term Capital Lease Obligation,4090229.02,15895977.54,17626691.41,31772188.59
Long Term Debt,420516402.24,248604766.0,90266700.0,
Current Liabilities,425615255.48,426274778.02,439638624.76,367060013.21
Other Current Liabilities,601266.73,719386.76,687570.58,617705.54
Current Debt And Capital Lease Obligation,194278648.22,158003466.3,146035733.73,137469959.87
Current Debt,155084748.58,130565065.29,131133158.61,122044228.33
Payables,224716573.65,260649610.03,281438128.31,219074954.15
Other Payable,20332092.05,22211205.43,20077376.38,18339901.06
Total Tax Payable,8290711.44,15255779.62,28088636.42,26041982.25
Accounts Payable,196093770.16,223182624.98,233272115.51,174693070.84
Total Assets,1804215578.5,1693032084.22,1541261368.8,1357869202.64
Total Non Current Assets,1213782591.71,1065218479.27,904207507.14,620253565.42
Other Non Current Assets,3996921.15,9620283.74,11762271.99,21843998.33
Non Current Deferred Assets,10165304.53,10030933.66,9665212.68,9130416.46
Non Current Deferred Taxes Assets,37252756.67,30081468.9,13880835.34,5512236.79
Goodwill And Other Intangible Assets,69333399.57,69479205.11,71140409.87,72801614.63
Other Intangible Assets,69333399.57,69479205.11,71140409.87,72801614.63
Net PPE,1093034209.79,946006587.86,797758777.26,510965299.21
Accumulated Depreciation,-317020198.32,-266600589.28,-212764007.0,-180825167.08
Gross PPE,1410054408.11,1212607177.14,1010522784.26,691790466.29
Construction In Progress,49074876.07,287419793.76,229106986.62,225510976.24
Other Properties,108755171.5,101898593.44,87407587.43,86376470.88
Machinery Furniture Equipment,569637033.63,468377564.07,417357025.39,303019176.6
Buildings And Improvements,,,,
Properties,682587326.91,354911225.87,276651184.82,76883842.57
Current Assets,590432986.79,627813604.95,637053861.66,737615637.22
Other Current Assets,6362753.01,569297.43,20159904.73,11050246.01
Prepaid Assets,12178141.38,12262961.92,10324588.46,7771731.75
Inventory,158455767.98,145488518.98,161307379.72,171104682.19
Other Inventories,4256070.17,5130055.14,7642502.75,4856640.91
Finished Goods,53997702.98,45167841.75,52695423.96,56055505.56
Work In Process,24283698.93,22473585.42,23342431.3,22265990.72
Raw Materials,75918295.9,72717036.67,77627021.71,87926545.0
Other Receivables,15820353.81,4833727.55,3789323.93,43923503.38
Accounts Receivable,252985863.71,270710343.61,284207768.16,285696819.68
Allowance For Doubtful Accounts Receivable,-9598132.77,-10486415.71,-9363818.88,-9034317.42
Gross Accounts Receivable,262583996.48,281196759.32,293571587.04,294731137.1
Cash Cash Equivalents And Short Term Investments,144630106.9,193948755.46,157264896.66,218068654.21
Other Short Term Investments,,,,51226869.98
Cash And Cash Equivalents,144630106.9,193948755.46,157264896.66,166841784.23
Cash Equivalents,6000.0,,,
Cash Financial,144624106.9,193948755.46,157264896.66,166841784.23
