,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,494423531.15,555114065.08,219359824.89,216650921.57
Repayment Of Debt,-1143229453.35,-290201176.0,-923531176.0,-1237411641.3
Issuance Of Debt,2090666980.64,1203620000.0,100000000.0,708000000.0
Capital Expenditure,-1291540019.36,-927472814.09,-937417967.33,-322993706.01
End Cash Position,271840002.65,391096420.53,752685409.26,525191197.34
Beginning Cash Position,391096420.53,752685409.26,525191197.34,206243682.97
Effect Of Exchange Rate Changes,38.87,29873.79,1441124.3,-26600.4
Changes In Cash,-119256456.75,-361618862.52,226053087.62,318974114.77
Financing Cash Flow,-556939664.69,-1064708124.37,214192748.58,-156969311.29
Net Other Financing Charges,-1071809772.55,-1598048300.85,1426007256.09,699911345.59
Cash Dividends Paid,-431567419.43,-380078647.52,-388283331.51,-327469015.58
Net Issuance Payments Of Debt,947437527.29,913418824.0,-823531176.0,-529411641.3
Net Long Term Debt Issuance,947437527.29,913418824.0,-823531176.0,-529411641.3
Long Term Debt Payments,-1143229453.35,-290201176.0,-923531176.0,-1237411641.3
Long Term Debt Issuance,2090666980.64,1203620000.0,100000000.0,708000000.0
Investing Cash Flow,-1348280342.57,-779497617.32,-1144917453.18,-63701201.52
Net Other Investing Changes,-67089735.92,-10640236.35,2167156.36,
Net Investment Purchase And Sale,941101.7,15134126.34,-98560797.54,-1507368534.76
Sale Of Investment,1381184.7,69134127.34,102012692.46,38263295.24
Purchase Of Investment,-440083.0,-54000001.0,-200573490.0,-1545631830.0
Net Business Purchase And Sale,56216.86,143481306.78,-111129844.67,1766654239.25
Sale Of Business,56216.86,143481306.78,,1766654239.25
Purchase Of Business,,,-111129844.67,
Net PPE Purchase And Sale,-1282187925.21,-927472814.09,-937393967.33,-322986906.01
Sale Of PPE,9352094.15,,24000.0,6800.0
Purchase Of PPE,-1291540019.36,-927472814.09,-937417967.33,-322993706.01
Capital Expenditure Reported,,,,
Operating Cash Flow,1785963550.51,1482586879.17,1156777792.22,539644627.58
Change In Working Capital,-184178782.36,-553038495.12,-416319220.0,-619724297.74
Change In Other Current Assets,-12252476.24,33496926.43,-5073952.95,-23154295.52
Change In Payable,122954351.21,85528588.44,624772827.74,-28468601.85
Change In Inventory,,,,
Change In Receivables,-294880657.33,-672064009.99,-1036018094.79,-568101400.37
Other Non Cash Items,509582168.51,516129627.98,419310222.55,336623220.29
Deferred Tax,,,,
Depreciation And Amortization,769970925.68,746328490.06,540413974.08,439603578.49
Amortization Cash Flow,86957598.11,85063316.93,57296335.64,4585072.33
Depreciation,683013327.57,661265173.13,483117638.44,435018506.16
Gain Loss On Investment Securities,5552310.46,-66676409.73,-18226031.19,-477125257.66
Gain Loss On Sale Of PPE,2158337.42,2716.39,,12574.86
Net Income From Continuing Operations,631087103.43,805558795.1,582639151.37,771380823.29
Cash Flowsfromusedin Operating Activities Direct,1785963550.51,1482586879.17,1156777792.22,539644627.58
Taxes Refund Paid Direct,-227841603.62,-150913598.94,-132559249.4,-43238862.76
Classesof Cash Payments,-375986364.81,-405557059.44,-283732053.04,-134128413.47
Other Cash Paymentsfrom Operating Activities,-94063281.4,-126015691.53,-51862280.73,-38712743.6
Paymentson Behalfof Employees,-93795423.69,-66988644.36,-46696975.69,-27660508.79
Paymentsto Suppliersfor Goodsand Services,-188127659.72,-212552723.55,-185172796.62,-67755161.08
Classesof Cash Receiptsfrom Operating Activities,2389791518.94,2039057537.55,1573069094.66,717011903.81
Other Cash Receiptsfrom Operating Activities,8329199.23,8926725.1,22190095.04,20514566.26
Receiptsfrom Customers,2381462319.71,2030130812.45,1550878999.62,696497337.55
