,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,824448152.0,824538152.0,802798152.0,802798152.0
Share Issued,824448152.0,824538152.0,802798152.0,802798152.0
Total Debt,3167015378.84,2331695841.17,2382430655.56,1935738647.44
Tangible Book Value,5680482632.38,5395272025.74,5131398475.28,4477815401.49
Invested Capital,7067928275.05,7173128492.94,7168692152.53,5910808763.47
Working Capital,1561808607.13,3115774899.7,3275562386.03,2782494886.97
Net Tangible Assets,5680482632.38,5395272025.74,5131398475.28,4477815401.49
Capital Lease Obligations,851285662.71,426797542.68,308759335.84,344972311.81
Common Stock Equity,6088516643.59,5794702202.04,5525210645.3,4840382958.51
Total Capitalization,6100197152.83,6460955782.27,6467402422.2,5610431430.14
Total Equity Gross Minority Interest,6801346430.45,6526931263.55,6328548054.76,4988693849.97
Minority Interest,712829786.86,732229061.51,803337409.46,148310891.46
Stockholders Equity,6088516643.59,5794702202.04,5525210645.3,4840382958.51
Treasury Stock,118144600.0,122646200.0,,
Retained Earnings,1927862815.86,1675641672.8,1449101913.16,1188553675.77
Additional Paid In Capital,3232181687.46,3232181687.46,3128618687.46,3053280761.35
Capital Stock,824448152.0,824538152.0,802798152.0,802798152.0
Common Stock,824448152.0,824538152.0,802798152.0,802798152.0
Total Liabilities Net Minority Interest,13691767973.79,11703077359.88,10928491110.0,11307914713.99
Total Non Current Liabilities Net Minority Interest,2326490030.33,2555317074.54,2573529508.05,2867182959.0
Other Non Current Liabilities,481118663.76,481661097.18,491903299.92,502061697.74
Tradeand Other Payables Non Current,835585887.53,863601010.31,720863952.58,1116786786.6
Non Current Deferred Revenue,94219645.84,78057258.86,87621752.67,97301387.54
Non Current Deferred Taxes Liabilities,52599661.25,38946585.28,22189390.14,36012303.68
Long Term Debt And Capital Lease Obligation,862966171.95,1093051122.91,1250951112.74,1115020783.44
Long Term Capital Lease Obligation,851285662.71,426797542.68,308759335.84,344972311.81
Long Term Debt,11680509.24,666253580.23,942191776.9,770048471.63
Current Liabilities,11365277943.46,9147760285.34,8354961601.95,8440731754.99
Other Current Liabilities,4321335.78,17038520.96,8694700.13,20467183.34
Current Debt And Capital Lease Obligation,2304049206.89,1238644718.26,1131479542.82,820717864.0
Current Debt,967731122.22,712172710.67,701289730.33,300377333.33
Payables,8964517562.23,7645917378.98,7072022031.26,7346383686.8
Other Payable,1914919781.83,1368298042.28,972143314.11,695583467.86
Dividends Payable,46774687.05,46774687.05,46774687.05,46774687.05
Total Tax Payable,111553808.63,101241937.22,73308029.39,60571656.0
Accounts Payable,6891269284.72,6129602712.43,5979796000.71,6543453875.89
Total Assets,20493114404.24,18230008623.43,17257039164.76,16296608563.96
Total Non Current Assets,7566027853.65,5966473438.39,5626515176.78,5073381922.0
Other Non Current Assets,929174113.03,834328727.7,714382933.23,462473579.04
Non Current Deferred Assets,127606226.62,77990079.12,117422531.81,70079186.53
Non Current Deferred Taxes Assets,298118255.43,227185586.44,252084908.59,259352019.57
Long Term Equity Investment,410532300.71,407910770.59,404011477.49,388737738.09
Investment Properties,22476398.14,20067601.13,20680587.85,21293574.57
Goodwill And Other Intangible Assets,408034011.21,399430176.3,393812170.02,362567557.02
Other Intangible Assets,405425561.11,396704688.29,391162346.3,359969337.91
Goodwill,2608450.1,2725488.01,2649823.72,2598219.11
Net PPE,5343898989.53,3985477508.13,3717161378.82,3469690608.99
Accumulated Depreciation,-3399232925.36,-3062917520.22,-2591665781.35,-2289669777.37
Gross PPE,8743131914.89,7048395028.35,6308827160.17,5759360386.36
Construction In Progress,726134939.94,370779740.95,129675240.0,207411784.5
Other Properties,1594915819.97,1098880398.32,955525722.86,937432757.86
Machinery Furniture Equipment,4583411358.57,4023807339.49,3694308594.67,3001538863.93
Buildings And Improvements,,,,
Properties,1838669796.41,1554927549.59,1529317602.64,1612976980.07
Current Assets,12927086550.59,12263535185.04,11630523987.98,11223226641.96
Other Current Assets,326025052.38,290721770.14,201921687.06,419110573.38
Prepaid Assets,114163973.21,98673889.71,82082079.37,75711029.02
Inventory,2134746450.0,2596097872.4,2611522534.65,2875664884.4
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,603607.64,4608313.34,5436634.94,8832922.98
Finished Goods,975013122.53,1599484173.81,1538194940.16,2070569010.14
Work In Process,507427861.55,487031654.28,512643953.26,379937415.75
Raw Materials,651701858.28,504973730.97,555247006.29,416325535.53
Other Receivables,3084350216.43,3000030015.16,3550758949.6,3235299515.64
Accounts Receivable,5334192600.72,4055895642.08,3101643334.62,2257504052.32
Allowance For Doubtful Accounts Receivable,-204234749.32,-175494397.59,-160104711.1,-153656427.87
Gross Accounts Receivable,5538427350.04,4231390039.67,3261748045.72,2411160480.19
Cash Cash Equivalents And Short Term Investments,1933608257.85,2222115995.55,2082595402.68,2359936587.2
Other Short Term Investments,,,200448957.38,250043611.11
Cash And Cash Equivalents,1933608257.85,2222115995.55,1882146445.3,2109892976.09
Cash Equivalents,217431627.38,211879038.2,12253360.8,4546031.96
Cash Financial,1697735042.16,2005522272.2,1869893084.5,2105346944.13
