,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-1534589984.5,-12738047203.37,-1138200312.97,19362406353.39
Repayment Of Debt,-3124014202.34,-1431900000.0,-1756079000.0,-4306273950.46
Issuance Of Debt,6749553053.8,10923201666.8,5010000000.0,10364267780.51
Capital Expenditure,-5893972740.27,-8013068271.53,-9255563996.45,-5007729066.17
End Cash Position,53350057169.69,50948023201.27,54422124259.75,51102730599.97
Beginning Cash Position,50948023201.27,54422124259.75,51102730599.97,26483140588.75
Effect Of Exchange Rate Changes,345463718.72,185652838.2,523644321.55,1000924674.24
Changes In Cash,2056570249.7,-3659753896.68,2795749338.23,23618665336.98
Financing Cash Flow,2806129887.54,8297152075.27,314731203.88,4299895272.59
Net Other Financing Charges,-343315141.21,434845069.83,223028769.09,-199697149.92
Cash Dividends Paid,-476093822.71,-1628994661.36,-3162218565.21,-1558401407.54
Net Issuance Payments Of Debt,3625538851.46,9491301666.8,3253921000.0,6057993830.05
Net Long Term Debt Issuance,3625538851.46,9491301666.8,3253921000.0,6057993830.05
Long Term Debt Payments,-3124014202.34,-1431900000.0,-1756079000.0,-4306273950.46
Long Term Debt Issuance,6749553053.8,10923201666.8,5010000000.0,10364267780.51
Investing Cash Flow,-5108942393.61,-7231927040.11,-5636345549.13,-5051365355.17
Net Other Investing Changes,-283482020.23,-5670592.36,-21177503.62,18895224.75
Net Investment Purchase And Sale,545923292.25,618792520.09,3499711324.54,-492160380.11
Sale Of Investment,107066856264.71,138561398945.96,12883297263.92,57513466352.45
Purchase Of Investment,-106520932972.46,-137942606425.87,-9383585939.38,-58005626732.56
Net Business Purchase And Sale,7409498.56,51769037.3,72906939.76,150394789.39
Sale Of Business,7409498.56,51769037.3,72906939.76,150394789.39
Purchase Of Business,,,,
Net PPE Purchase And Sale,-5378793164.19,-7896818005.14,-9187786309.81,-4728494989.2
Sale Of PPE,515179576.08,116250266.39,67777686.64,279234076.97
Purchase Of PPE,-5893972740.27,-8013068271.53,-9255563996.45,-5007729066.17
Operating Cash Flow,4359382755.77,-4724978931.84,8117363683.48,24370135419.56
Change In Working Capital,-961912925.86,-12793147497.75,-12250827610.72,8687718931.46
Change In Other Current Assets,-1397476906.31,-1887387298.62,-240273362.65,-138545885.91
Change In Payable,2389301979.78,-11871426631.61,800391159.25,18615225336.22
Change In Inventory,-137538176.05,9086798904.79,-7386794587.32,-6294738706.15
Change In Receivables,-1816199823.28,-8121132472.31,-5424150820.0,-3494221812.7
Other Non Cash Items,1080426035.43,1007638296.67,451348004.58,-326021847.36
Depreciation And Amortization,7996671863.98,6643027511.65,4725180087.84,3496664421.96
Amortization Cash Flow,128286268.27,138266837.09,75165645.18,37564061.83
Depreciation,7868385595.71,6504760674.56,4650014442.66,3459100360.13
Gain Loss On Investment Securities,-438531097.53,-118092132.39,-3462767379.68,-5046807206.86
Gain Loss On Sale Of PPE,19191117.47,295828957.29,190632288.46,161478711.0
Net Income From Continuing Operations,-6509714466.5,-8652025422.2,10686657614.81,14762832083.83
Cash Flowsfromusedin Operating Activities Direct,4359382755.77,-4724978931.84,8117363683.48,24370135419.56
Taxes Refund Paid Direct,1344061050.63,3410968898.87,-784245668.93,313643983.79
Classesof Cash Payments,-58820379810.05,-76054980108.65,-90085879375.8,-78997621982.17
Other Cash Paymentsfrom Operating Activities,-2964337421.69,-4079042846.44,-4618935026.64,-4198454356.66
Paymentson Behalfof Employees,-7270180178.95,-10991370409.19,-11571591916.41,-6906557939.84
Paymentsto Suppliersfor Goodsand Services,-48585862209.41,-60984566853.02,-73895352432.75,-67892609685.67
Classesof Cash Receiptsfrom Operating Activities,61835701515.19,67919032277.94,98987488728.21,103054113417.94
Other Cash Receiptsfrom Operating Activities,3182408219.79,3674435080.16,4657421758.27,3045858354.9
Receiptsfrom Customers,58653293295.4,64244597197.78,94330066969.94,100008255063.04
