,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-46082411.252254,19808253.694907,19090267.381443,-69227487.652253
Tax Rate For Calcs,0.137828,0.129243,0.121533,0.130149
Normalized EBITDA,14823717432.68,11424520694.43,9717916220.19,10848828612.03
Total Unusual Items,-334347703.22,153263517.28,157079069.8,-531908534.71
Total Unusual Items Excluding Goodwill,-334347703.22,153263517.28,157079069.8,-531908534.71
Net Income From Continuing Operation Net Minority Interest,12084594947.22,9610120743.64,8193469277.99,8509461233.33
Reconciled Depreciation,413369477.15,449787232.65,455752319.51,393836386.95
Reconciled Cost Of Revenue,548085104.95,496493974.1,537976100.94,534296018.16
EBITDA,14489369729.46,11577784211.71,9874995289.99,10316920077.32
EBIT,14076000252.31,11127996979.06,9419242970.48,9923083690.37
Net Interest Income,95510498.43,144084645.53,168633475.16,113034382.03
Interest Expense,59548471.5,91482816.27,92235923.07,140415728.12
Interest Income,157309260.23,237132828.6,262259751.81,254960795.65
Normalized Income,12372860239.187746,9476665480.054907,8055480475.571443,8972142280.387747
Net Income From Continuing And Discontinued Operation,12084594947.22,9610120743.64,8193469277.99,8509461233.33
Total Expenses,4442710942.88,4000337480.17,4121943629.87,3911428297.71
Rent Expense Supplemental,,,9998820.76,6184653.47
Total Operating Income As Reported,14035564207.75,11067524050.35,9345456555.94,9811175324.66
Diluted Average Shares,15803053416.0,15790536877.0,15854236219.0,15758261543.0
Basic Average Shares,15796856140.0,15787942736.0,15854236219.0,15758261543.0
Diluted EPS,0.7647,0.6086,0.5168,0.54
Basic EPS,0.765,0.6087,0.5168,0.54
Net Income Common Stockholders,12084594947.22,9610120743.64,8193469277.99,8509461233.33
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12084594947.22,9610120743.64,8193469277.99,8509461233.33
Net Income Including Noncontrolling Interests,12084594947.22,9610120743.64,8193469277.99,8509461233.33
Net Income Continuous Operations,12084594947.22,9610120743.64,8193469277.99,8509461233.33
Tax Provision,1931856833.59,1426393419.15,1133537769.42,1273206728.92
Pretax Income,14016451780.81,11036514162.79,9327007047.41,9782667962.25
Other Non Operating Income Expenses,-19112426.94,-26120871.89,-36627828.13,7844365.95
Special Income Charges,-53702555.41,-47337002.45,-12792123.51,23929742.56
Other Special Charges,-1078169.85,-491701.92,1464428.44,171836.76
Write Off,54780725.26,47828704.37,11327695.07,-24101579.32
Net Non Operating Interest Income Expense,95510498.43,144084645.53,168633475.16,113034382.03
Total Other Finance Cost,2250290.3,1565366.8,1390353.58,1510685.5
Interest Expense Non Operating,59548471.5,91482816.27,92235923.07,140415728.12
Interest Income Non Operating,157309260.23,237132828.6,262259751.81,254960795.65
Operating Income,11625030096.63,7604005609.99,6959495652.5,8574148144.25
Operating Expense,3894625837.93,3503843506.07,3583967528.93,3377132279.55
Other Operating Expenses,247099264.59,241574859.71,222905359.72,243558583.27
Depreciation And Amortization In Income Statement,236307193.53,259838690.33,311959456.06,277396223.78
Amortization,,,32179695.26,27698201.16
Depreciation Income Statement,236307193.53,259838690.33,279779760.8,249698022.62
Research And Development,1066549339.24,1142623276.82,1080649176.7,935742208.54
Selling General And Administration,1094289760.41,899999127.29,944730368.13,948111251.82
Selling And Marketing Expense,145382174.16,124331882.99,163423986.41,81829783.38
General And Administrative Expense,948907586.25,775667244.3,781306381.72,866281468.44
Rent And Landing Fees,,,9998820.76,6184653.47
Gross Profit,15519655934.56,11107849116.06,10543463181.43,11951280423.8
Cost Of Revenue,548085104.95,496493974.1,537976100.94,534296018.16
Total Revenue,16067741039.51,11604343090.16,11081439282.37,12485576441.96
Operating Revenue,16067741039.51,11604343090.16,11081439282.37,12485576441.96
